ANYO_ACADEMICO;COD_EOI;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_NIVEL;DESC_NIVEL;CURSO;IDIOMA;NUM_GRUPOS;MUJERES;HOMBRES;OTROS;TOTAL_MATRICULACIONES
2024;46024217;46;Valencia/València;46249;Utiel;B2;NIVEL INTERMEDIO;2;Alemán;1;2;0;0;2
2024;46024217;46;Valencia/València;46249;Utiel;B2;NIVEL INTERMEDIO;2;Francés;1;1;0;0;1
2024;46024217;46;Valencia/València;46249;Utiel;B2;NIVEL INTERMEDIO;2;Inglés;3;31;14;0;45
2024;46024217;46;Valencia/València;46249;Utiel;C1;NIVEL AVANZADO;1;Inglés;3;28;22;0;50
2024;46024217;46;Valencia/València;46249;Utiel;C1;NIVEL AVANZADO;1;Valenciano;2;18;13;0;31
2024;46024217;46;Valencia/València;46249;Utiel;C1;NIVEL AVANZADO;2;Inglés;2;9;7;0;16
2024;46024217;46;Valencia/València;46249;Utiel;C2;NIVEL AVANZADO;1;Valenciano;2;15;2;0;17
2024;46024217;46;Valencia/València;46249;Utiel;C2;NIVEL AVANZADO;2;Valenciano;2;8;3;0;11
2024;46024217;46;Valencia/València;46249;Utiel;Complementario Tipo B;SIN DEFINIR;B;Inglés;2;7;1;0;8
2024;46027127;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;1;Alemán;3;36;40;0;76
2024;46027127;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;1;Francés;6;102;66;0;168
2024;46027127;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;1;Inglés;9;159;84;0;243
2024;46027127;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;1;Italiano;4;79;38;0;117
2024;46027127;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;1;Valenciano;3;43;19;0;62
2024;46027127;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;2;Alemán;3;15;12;0;27
2024;46027127;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;2;Francés;4;59;28;0;87
2024;46027127;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;2;Inglés;6;103;53;0;156
2024;46027127;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;2;Italiano;2;20;13;0;33
2024;46027127;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;1;Alemán;2;13;14;0;27
2024;46027127;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;1;Francés;2;34;19;0;53
2024;46027127;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;1;Inglés;13;221;138;0;359
2024;46027127;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;1;Italiano;2;34;10;0;44
2024;46027127;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;1;Valenciano;1;19;7;0;26
2024;46027127;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;2;Alemán;2;11;6;0;17
2024;46027127;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;2;Francés;2;19;13;0;32
2024;46027127;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;2;Inglés;9;131;76;0;207
2024;46027127;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;1;Francés;1;16;5;0;21
2024;46027127;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;1;Inglés;8;159;89;0;248
2024;46027127;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;1;Italiano;1;8;4;0;12
2024;46027127;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;1;Valenciano;4;59;17;0;76
2024;46027127;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Francés;1;10;5;0;15
2024;46027127;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Inglés;8;115;81;0;196
2024;46027127;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Italiano;1;6;2;0;8
2024;46027127;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Inglés;8;142;83;0;225
2024;46027127;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Valenciano;4;63;44;0;107
2024;46027127;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;2;Inglés;6;79;60;0;139
2024;46027127;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;1;Inglés;1;13;11;0;24
2024;46027127;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;1;Valenciano;2;48;15;0;63
2024;46027127;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;2;Inglés;1;12;11;0;23
2024;46027127;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;2;Valenciano;1;12;3;0;15
2024;46027127;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Inglés;1;1;4;0;5
2024;46027127;46;Valencia/València;46250;València;Complementario Tipo B;SIN DEFINIR;B;Alemán;1;1;1;0;2
2024;46027127;46;Valencia/València;46250;València;Complementario Tipo B;SIN DEFINIR;B;Francés;4;12;6;0;18
2024;46027127;46;Valencia/València;46250;València;Complementario Tipo B;SIN DEFINIR;B;Inglés;11;65;27;0;92
2024;46027127;46;Valencia/València;46250;València;Complementario Tipo B;SIN DEFINIR;B;Italiano;2;7;2;0;9
2024;46027127;46;Valencia/València;46250;València;Complementario Tipo B;SIN DEFINIR;B;Valenciano;2;2;1;0;3
2024;46028661;46;Valencia/València;46145;Xàtiva;A2;NIVEL BÁSICO;1;Alemán;2;14;14;0;28
2024;46028661;46;Valencia/València;46145;Xàtiva;A2;NIVEL BÁSICO;1;Francés;2;18;21;0;39
2024;46028661;46;Valencia/València;46145;Xàtiva;A2;NIVEL BÁSICO;1;Inglés;3;55;33;0;88
2024;46028661;46;Valencia/València;46145;Xàtiva;A2;NIVEL BÁSICO;1;Italiano;2;28;16;0;44
2024;46028661;46;Valencia/València;46145;Xàtiva;A2;NIVEL BÁSICO;2;Alemán;1;6;3;0;9
2024;46028661;46;Valencia/València;46145;Xàtiva;A2;NIVEL BÁSICO;2;Francés;2;17;6;0;23
2024;46028661;46;Valencia/València;46145;Xàtiva;A2;NIVEL BÁSICO;2;Inglés;3;42;18;0;60
2024;46028661;46;Valencia/València;46145;Xàtiva;A2;NIVEL BÁSICO;2;Italiano;1;18;15;0;33
2024;46028661;46;Valencia/València;46145;Xàtiva;B1;NIVEL INTERMEDIO;1;Alemán;1;3;2;0;5
2024;46028661;46;Valencia/València;46145;Xàtiva;B1;NIVEL INTERMEDIO;1;Francés;1;5;4;0;9
2024;46028661;46;Valencia/València;46145;Xàtiva;B1;NIVEL INTERMEDIO;1;Inglés;6;83;58;0;141
2024;46028661;46;Valencia/València;46145;Xàtiva;B1;NIVEL INTERMEDIO;1;Italiano;1;22;8;0;30
2024;46028661;46;Valencia/València;46145;Xàtiva;B1;NIVEL INTERMEDIO;2;Alemán;1;0;2;0;2
2024;46028661;46;Valencia/València;46145;Xàtiva;B1;NIVEL INTERMEDIO;2;Francés;1;1;3;0;4
2024;46028661;46;Valencia/València;46145;Xàtiva;B1;NIVEL INTERMEDIO;2;Inglés;7;75;34;0;109
2024;46028661;46;Valencia/València;46145;Xàtiva;B2;NIVEL INTERMEDIO;1;Alemán;1;4;2;0;6
2024;46028661;46;Valencia/València;46145;Xàtiva;B2;NIVEL INTERMEDIO;1;Francés;1;5;5;0;10
2024;46028661;46;Valencia/València;46145;Xàtiva;B2;NIVEL INTERMEDIO;1;Inglés;7;67;43;0;110
2024;46028661;46;Valencia/València;46145;Xàtiva;B2;NIVEL INTERMEDIO;1;Valenciano;1;6;5;0;11
2024;46028661;46;Valencia/València;46145;Xàtiva;B2;NIVEL INTERMEDIO;2;Alemán;1;4;0;0;4
2024;46028661;46;Valencia/València;46145;Xàtiva;B2;NIVEL INTERMEDIO;2;Francés;1;1;1;0;2
2024;46028661;46;Valencia/València;46145;Xàtiva;B2;NIVEL INTERMEDIO;2;Inglés;7;58;46;0;104
2024;46028661;46;Valencia/València;46145;Xàtiva;C1;NIVEL AVANZADO;1;Inglés;3;22;16;0;38
2024;46028661;46;Valencia/València;46145;Xàtiva;C1;NIVEL AVANZADO;1;Valenciano;4;37;30;0;67
2024;46028661;46;Valencia/València;46145;Xàtiva;C1;NIVEL AVANZADO;2;Inglés;3;19;20;0;39
2024;46028661;46;Valencia/València;46145;Xàtiva;C2;NIVEL AVANZADO;1;Inglés;1;9;4;0;13
2024;46028661;46;Valencia/València;46145;Xàtiva;C2;NIVEL AVANZADO;1;Valenciano;3;24;12;0;36
2024;46028661;46;Valencia/València;46145;Xàtiva;C2;NIVEL AVANZADO;2;Inglés;1;8;5;0;13
2024;46028661;46;Valencia/València;46145;Xàtiva;C2;NIVEL AVANZADO;2;Valenciano;3;17;11;0;28
2024;46028661;46;Valencia/València;46145;Xàtiva;Complementario Tipo A;SIN DEFINIR;A;Inglés;4;8;7;0;15
2024;46031313;46;Valencia/València;46147;Llíria;A2;NIVEL BÁSICO;1;Alemán;2;9;10;0;19
2024;46031313;46;Valencia/València;46147;Llíria;A2;NIVEL BÁSICO;1;Español Como Lengua Extranjera;1;18;14;0;32
2024;46031313;46;Valencia/València;46147;Llíria;A2;NIVEL BÁSICO;1;Francés;2;32;13;0;45
2024;46031313;46;Valencia/València;46147;Llíria;A2;NIVEL BÁSICO;1;Inglés;4;75;42;0;117
2024;46031313;46;Valencia/València;46147;Llíria;A2;NIVEL BÁSICO;2;Alemán;2;3;5;0;8
2024;46031313;46;Valencia/València;46147;Llíria;A2;NIVEL BÁSICO;2;Español Como Lengua Extranjera;1;16;4;0;20
2024;46031313;46;Valencia/València;46147;Llíria;A2;NIVEL BÁSICO;2;Francés;3;21;9;0;30
2024;46031313;46;Valencia/València;46147;Llíria;A2;NIVEL BÁSICO;2;Inglés;5;75;55;0;130
2024;46031313;46;Valencia/València;46147;Llíria;B1;NIVEL INTERMEDIO;1;Alemán;1;6;2;0;8
2024;46031313;46;Valencia/València;46147;Llíria;B1;NIVEL INTERMEDIO;1;Español Como Lengua Extranjera;1;21;11;0;32
2024;46031313;46;Valencia/València;46147;Llíria;B1;NIVEL INTERMEDIO;1;Francés;2;15;8;0;23
2024;46031313;46;Valencia/València;46147;Llíria;B1;NIVEL INTERMEDIO;1;Inglés;6;91;50;0;141
2024;46031313;46;Valencia/València;46147;Llíria;B1;NIVEL INTERMEDIO;2;Alemán;1;3;2;0;5
2024;46031313;46;Valencia/València;46147;Llíria;B1;NIVEL INTERMEDIO;2;Francés;2;11;4;0;15
2024;46031313;46;Valencia/València;46147;Llíria;B1;NIVEL INTERMEDIO;2;Inglés;6;86;59;0;145
2024;46031313;46;Valencia/València;46147;Llíria;B2;NIVEL INTERMEDIO;1;Alemán;1;2;3;0;5
2024;46031313;46;Valencia/València;46147;Llíria;B2;NIVEL INTERMEDIO;1;Español Como Lengua Extranjera;1;10;4;0;14
2024;46031313;46;Valencia/València;46147;Llíria;B2;NIVEL INTERMEDIO;1;Francés;1;8;3;0;11
2024;46031313;46;Valencia/València;46147;Llíria;B2;NIVEL INTERMEDIO;1;Inglés;5;70;46;0;116
2024;46031313;46;Valencia/València;46147;Llíria;B2;NIVEL INTERMEDIO;1;Valenciano;3;24;10;0;34
2024;46031313;46;Valencia/València;46147;Llíria;B2;NIVEL INTERMEDIO;2;Alemán;1;5;1;0;6
2024;46031313;46;Valencia/València;46147;Llíria;B2;NIVEL INTERMEDIO;2;Francés;1;5;3;0;8
2024;46031313;46;Valencia/València;46147;Llíria;B2;NIVEL INTERMEDIO;2;Inglés;4;46;23;0;69
2024;46031313;46;Valencia/València;46147;Llíria;C1;NIVEL AVANZADO;1;Francés;1;8;2;0;10
2024;46031313;46;Valencia/València;46147;Llíria;C1;NIVEL AVANZADO;1;Inglés;4;44;20;0;64
2024;46031313;46;Valencia/València;46147;Llíria;C1;NIVEL AVANZADO;1;Valenciano;3;28;17;0;45
2024;46031313;46;Valencia/València;46147;Llíria;C1;NIVEL AVANZADO;2;Francés;1;6;1;0;7
2024;46031313;46;Valencia/València;46147;Llíria;C1;NIVEL AVANZADO;2;Inglés;2;24;12;0;36
2024;46031313;46;Valencia/València;46147;Llíria;C2;NIVEL AVANZADO;1;Valenciano;1;6;2;0;8
2024;46031313;46;Valencia/València;46147;Llíria;C2;NIVEL AVANZADO;2;Valenciano;1;3;0;0;3
2024;46031313;46;Valencia/València;46147;Llíria;Complementario Tipo A;SIN DEFINIR;A;Francés;1;3;0;0;3
2024;46031313;46;Valencia/València;46147;Llíria;Complementario Tipo A;SIN DEFINIR;A;Inglés;2;9;6;0;15
2024;46031313;46;Valencia/València;46147;Llíria;Complementario Tipo B;SIN DEFINIR;B;Inglés;1;7;0;0;7
2024;46031313;46;Valencia/València;46147;Llíria;Complementario Tipo B;SIN DEFINIR;B;Valenciano;1;1;0;0;1
2024;46031325;46;Valencia/València;46184;Ontinyent;A2;NIVEL BÁSICO;1;Alemán;1;16;11;0;27
2024;46031325;46;Valencia/València;46184;Ontinyent;A2;NIVEL BÁSICO;1;Francés;1;13;12;0;25
2024;46031325;46;Valencia/València;46184;Ontinyent;A2;NIVEL BÁSICO;1;Inglés;2;26;16;0;42
2024;46031325;46;Valencia/València;46184;Ontinyent;A2;NIVEL BÁSICO;2;Alemán;1;5;2;0;7
2024;46031325;46;Valencia/València;46184;Ontinyent;A2;NIVEL BÁSICO;2;Francés;1;6;3;0;9
2024;46031325;46;Valencia/València;46184;Ontinyent;A2;NIVEL BÁSICO;2;Inglés;2;16;21;0;37
2024;46031325;46;Valencia/València;46184;Ontinyent;B1;NIVEL INTERMEDIO;1;Alemán;1;4;1;0;5
2024;46031325;46;Valencia/València;46184;Ontinyent;B1;NIVEL INTERMEDIO;1;Francés;1;10;5;0;15
2024;46031325;46;Valencia/València;46184;Ontinyent;B1;NIVEL INTERMEDIO;1;Inglés;3;38;36;0;74
2024;46031325;46;Valencia/València;46184;Ontinyent;B1;NIVEL INTERMEDIO;2;Alemán;1;7;4;0;11
2024;46031325;46;Valencia/València;46184;Ontinyent;B1;NIVEL INTERMEDIO;2;Francés;1;5;1;0;6
2024;46031325;46;Valencia/València;46184;Ontinyent;B1;NIVEL INTERMEDIO;2;Inglés;3;27;25;0;52
2024;46031325;46;Valencia/València;46184;Ontinyent;B2;NIVEL INTERMEDIO;1;Inglés;4;35;19;0;54
2024;46031325;46;Valencia/València;46184;Ontinyent;B2;NIVEL INTERMEDIO;2;Inglés;3;45;18;0;63
2024;46031325;46;Valencia/València;46184;Ontinyent;C1;NIVEL AVANZADO;1;Inglés;2;23;12;0;35
2024;46031325;46;Valencia/València;46184;Ontinyent;C1;NIVEL AVANZADO;1;Valenciano;2;27;7;0;34
2024;46031325;46;Valencia/València;46184;Ontinyent;C1;NIVEL AVANZADO;2;Inglés;2;12;11;0;23
2024;46031325;46;Valencia/València;46184;Ontinyent;C2;NIVEL AVANZADO;1;Inglés;1;6;3;0;9
2024;46031325;46;Valencia/València;46184;Ontinyent;C2;NIVEL AVANZADO;1;Valenciano;1;13;5;0;18
2024;46031325;46;Valencia/València;46184;Ontinyent;C2;NIVEL AVANZADO;2;Inglés;1;1;2;0;3
2024;46031325;46;Valencia/València;46184;Ontinyent;C2;NIVEL AVANZADO;2;Valenciano;1;8;2;0;10
2024;46031325;46;Valencia/València;46184;Ontinyent;Complementario Tipo A;SIN DEFINIR;A;Alemán;1;2;1;0;3
2024;46031325;46;Valencia/València;46184;Ontinyent;Complementario Tipo A;SIN DEFINIR;A;Inglés;1;7;4;0;11
2024;46031337;46;Valencia/València;46244;Torrent;A2;NIVEL BÁSICO;1;Alemán;2;28;14;0;42
2024;46031337;46;Valencia/València;46244;Torrent;A2;NIVEL BÁSICO;1;Francés;2;28;15;0;43
2024;46031337;46;Valencia/València;46244;Torrent;A2;NIVEL BÁSICO;1;Inglés;5;110;43;0;153
2024;46031337;46;Valencia/València;46244;Torrent;A2;NIVEL BÁSICO;1;Italiano;2;38;13;0;51
2024;46031337;46;Valencia/València;46244;Torrent;A2;NIVEL BÁSICO;1;Valenciano;1;9;2;0;11
2024;46031337;46;Valencia/València;46244;Torrent;A2;NIVEL BÁSICO;2;Alemán;1;9;8;0;17
2024;46031337;46;Valencia/València;46244;Torrent;A2;NIVEL BÁSICO;2;Francés;1;8;6;0;14
2024;46031337;46;Valencia/València;46244;Torrent;A2;NIVEL BÁSICO;2;Inglés;5;87;58;0;145
2024;46031337;46;Valencia/València;46244;Torrent;A2;NIVEL BÁSICO;2;Italiano;1;13;8;0;21
2024;46031337;46;Valencia/València;46244;Torrent;B1;NIVEL INTERMEDIO;1;Alemán;1;8;7;0;15
2024;46031337;46;Valencia/València;46244;Torrent;B1;NIVEL INTERMEDIO;1;Francés;1;8;5;0;13
2024;46031337;46;Valencia/València;46244;Torrent;B1;NIVEL INTERMEDIO;1;Inglés;8;125;96;0;221
2024;46031337;46;Valencia/València;46244;Torrent;B1;NIVEL INTERMEDIO;1;Italiano;1;5;6;0;11
2024;46031337;46;Valencia/València;46244;Torrent;B1;NIVEL INTERMEDIO;1;Valenciano;1;9;7;0;16
2024;46031337;46;Valencia/València;46244;Torrent;B1;NIVEL INTERMEDIO;2;Alemán;1;7;2;0;9
2024;46031337;46;Valencia/València;46244;Torrent;B1;NIVEL INTERMEDIO;2;Francés;1;9;1;0;10
2024;46031337;46;Valencia/València;46244;Torrent;B1;NIVEL INTERMEDIO;2;Inglés;6;91;66;0;157
2024;46031337;46;Valencia/València;46244;Torrent;B2;NIVEL INTERMEDIO;1;Francés;1;5;2;0;7
2024;46031337;46;Valencia/València;46244;Torrent;B2;NIVEL INTERMEDIO;1;Inglés;6;92;61;0;153
2024;46031337;46;Valencia/València;46244;Torrent;B2;NIVEL INTERMEDIO;1;Valenciano;1;15;9;0;24
2024;46031337;46;Valencia/València;46244;Torrent;B2;NIVEL INTERMEDIO;2;Francés;1;8;2;0;10
2024;46031337;46;Valencia/València;46244;Torrent;B2;NIVEL INTERMEDIO;2;Inglés;6;53;31;0;84
2024;46031337;46;Valencia/València;46244;Torrent;C1;NIVEL AVANZADO;1;Inglés;2;36;15;0;51
2024;46031337;46;Valencia/València;46244;Torrent;C1;NIVEL AVANZADO;1;Valenciano;1;14;6;0;20
2024;46031337;46;Valencia/València;46244;Torrent;C1;NIVEL AVANZADO;2;Inglés;1;11;9;0;20
2024;46031337;46;Valencia/València;46244;Torrent;C2;NIVEL AVANZADO;1;Valenciano;1;11;5;0;16
2024;46031337;46;Valencia/València;46244;Torrent;C2;NIVEL AVANZADO;2;Valenciano;1;4;2;0;6
2024;46031337;46;Valencia/València;46244;Torrent;Complementario Tipo B;SIN DEFINIR;B;Inglés;5;22;22;0;44
2024;46031337;46;Valencia/València;46244;Torrent;Complementario Tipo B;SIN DEFINIR;B;Valenciano;1;1;0;0;1
2024;46036414;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;1;Alemán;1;18;13;0;31
2024;46036414;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;1;Francés;3;35;31;0;66
2024;46036414;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;1;Inglés;8;147;75;0;222
2024;46036414;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;1;Valenciano;1;23;7;0;30
2024;46036414;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;2;Alemán;1;8;8;0;16
2024;46036414;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;2;Francés;2;20;12;0;32
2024;46036414;46;Valencia/València;46250;València;A2;NIVEL BÁSICO;2;Inglés;8;82;50;0;132
2024;46036414;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;1;Alemán;1;2;0;0;2
2024;46036414;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;1;Francés;2;20;12;0;32
2024;46036414;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;1;Inglés;9;159;94;0;253
2024;46036414;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;1;Valenciano;2;21;10;0;31
2024;46036414;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;2;Alemán;1;3;4;0;7
2024;46036414;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;2;Francés;1;9;9;0;18
2024;46036414;46;Valencia/València;46250;València;B1;NIVEL INTERMEDIO;2;Inglés;9;117;83;0;200
2024;46036414;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;1;Inglés;9;133;101;0;234
2024;46036414;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;1;Valenciano;4;49;25;0;74
2024;46036414;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Inglés;7;96;67;0;163
2024;46036414;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Inglés;7;105;54;0;159
2024;46036414;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Valenciano;3;32;24;0;56
2024;46036414;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;2;Inglés;4;54;30;0;84
2024;46036414;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;1;Inglés;2;24;18;0;42
2024;46036414;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;1;Valenciano;2;27;5;0;32
2024;46036414;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;2;Inglés;1;14;7;0;21
2024;46036414;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;2;Valenciano;1;14;3;0;17
2024;46036414;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Inglés;4;24;15;0;39
2024;46036426;46;Valencia/València;46190;Paterna;A2;NIVEL BÁSICO;1;Alemán;2;8;13;0;21
2024;46036426;46;Valencia/València;46190;Paterna;A2;NIVEL BÁSICO;1;Francés;2;34;10;0;44
2024;46036426;46;Valencia/València;46190;Paterna;A2;NIVEL BÁSICO;1;Inglés;4;66;36;0;102
2024;46036426;46;Valencia/València;46190;Paterna;A2;NIVEL BÁSICO;1;Italiano;2;19;16;0;35
2024;46036426;46;Valencia/València;46190;Paterna;A2;NIVEL BÁSICO;2;Alemán;1;5;4;0;9
2024;46036426;46;Valencia/València;46190;Paterna;A2;NIVEL BÁSICO;2;Francés;2;16;5;0;21
2024;46036426;46;Valencia/València;46190;Paterna;A2;NIVEL BÁSICO;2;Inglés;3;51;35;0;86
2024;46036426;46;Valencia/València;46190;Paterna;A2;NIVEL BÁSICO;2;Italiano;1;15;8;0;23
2024;46036426;46;Valencia/València;46190;Paterna;B1;NIVEL INTERMEDIO;1;Alemán;1;9;3;0;12
2024;46036426;46;Valencia/València;46190;Paterna;B1;NIVEL INTERMEDIO;1;Francés;1;10;2;0;12
2024;46036426;46;Valencia/València;46190;Paterna;B1;NIVEL INTERMEDIO;1;Inglés;7;103;61;0;164
2024;46036426;46;Valencia/València;46190;Paterna;B1;NIVEL INTERMEDIO;1;Italiano;1;16;1;0;17
2024;46036426;46;Valencia/València;46190;Paterna;B1;NIVEL INTERMEDIO;1;Valenciano;1;5;1;0;6
2024;46036426;46;Valencia/València;46190;Paterna;B1;NIVEL INTERMEDIO;2;Alemán;1;5;8;0;13
2024;46036426;46;Valencia/València;46190;Paterna;B1;NIVEL INTERMEDIO;2;Francés;1;5;3;0;8
2024;46036426;46;Valencia/València;46190;Paterna;B1;NIVEL INTERMEDIO;2;Inglés;4;74;40;0;114
2024;46036426;46;Valencia/València;46190;Paterna;B2;NIVEL INTERMEDIO;1;Inglés;4;64;41;0;105
2024;46036426;46;Valencia/València;46190;Paterna;B2;NIVEL INTERMEDIO;1;Valenciano;2;21;7;0;28
2024;46036426;46;Valencia/València;46190;Paterna;B2;NIVEL INTERMEDIO;2;Inglés;4;66;45;0;111
2024;46036426;46;Valencia/València;46190;Paterna;C1;NIVEL AVANZADO;1;Inglés;3;48;23;0;71
2024;46036426;46;Valencia/València;46190;Paterna;C1;NIVEL AVANZADO;1;Valenciano;3;31;9;0;40
2024;46036426;46;Valencia/València;46190;Paterna;C1;NIVEL AVANZADO;2;Inglés;2;19;19;0;38
2024;46036426;46;Valencia/València;46190;Paterna;C2;NIVEL AVANZADO;1;Valenciano;2;20;1;0;21
2024;46036426;46;Valencia/València;46190;Paterna;C2;NIVEL AVANZADO;2;Valenciano;2;11;2;0;13
2024;46036426;46;Valencia/València;46190;Paterna;Complementario Tipo A;SIN DEFINIR;A;Inglés;2;15;10;0;25
2024;46036426;46;Valencia/València;46190;Paterna;Complementario Tipo B;SIN DEFINIR;B;Francés;1;6;1;0;7
2024;46036426;46;Valencia/València;46190;Paterna;Complementario Tipo B;SIN DEFINIR;B;Inglés;1;12;4;0;16
2024;46036426;46;Valencia/València;46190;Paterna;Complementario Tipo B;SIN DEFINIR;B;Valenciano;1;2;1;0;3
